school,schgend,type,schavg,student,intake,sex,vr,normexam,standLRT
16,girls,Sngl,0.3232042,49,top 25%,F,top 25%,-0.699505,-1.03397
16,girls,Sngl,0.3232042,52,bottom 25%,F,top 25%,0.4026692,1.1149682
16,girls,Sngl,0.3232042,53,bottom 25%,F,top 25%,-0.776109,0.4537562
16,girls,Sngl,0.3232042,54,mid 50%,F,top 25%,-0.129085,1.1976192
16,girls,Sngl,0.3232042,55,bottom 25%,F,top 25%,0.8965662,0.5364082
16,girls,Sngl,0.3232042,57,mid 50%,F,top 25%,-0.85267,-0.290107
16,girls,Sngl,0.3232042,58,mid 50%,F,top 25%,-0.129085,0.1231502
16,girls,Sngl,0.3232042,59,bottom 25%,F,top 25%,0.6787592,0.7017112
16,girls,Sngl,0.3232042,61,mid 50%,F,top 25%,-0.555112,-0.290107
16,girls,Sngl,0.3232042,62,mid 50%,F,top 25%,-0.338842,-0.124804
16,girls,Sngl,0.3232042,63,bottom 25%,F,top 25%,0.1340672,0.8670142
16,girls,Sngl,0.3232042,65,bottom 25%,F,top 25%,0.9675862,1.1976192
16,girls,Sngl,0.3232042,66,bottom 25%,F,top 25%,0.6107292,1.4455742
16,girls,Sngl,0.3232042,68,bottom 25%,F,top 25%,0.5443412,1.0323172
16,girls,Sngl,0.3232042,70,top 25%,F,top 25%,-1.219486,-1.61253
16,girls,Sngl,0.3232042,73,mid 50%,F,top 25%,-0.939378,0.2058022
16,girls,Sngl,0.3232042,75,mid 50%,F,top 25%,-0.265159,1.0323172
16,girls,Sngl,0.3232042,76,mid 50%,F,top 25%,-0.699505,-0.868667
16,girls,Sngl,0.3232042,77,bottom 25%,F,top 25%,0.0043222,0.6190592
16,girls,Sngl,0.3232042,78,mid 50%,F,top 25%,-1.723882,-0.290107
16,girls,Sngl,0.3232042,81,mid 50%,F,top 25%,-1.962075,-0.042152
16,girls,Sngl,0.3232042,85,bottom 25%,F,top 25%,0.1941492,0.9496652
16,girls,Sngl,0.3232042,86,bottom 25%,F,top 25%,0.0043222,0.3711052
16,girls,Sngl,0.3232042,87,mid 50%,F,top 25%,-0.265159,-0.042152
16,girls,Sngl,0.3232042,89,mid 50%,F,top 25%,0.3280722,-0.45541
16,girls,Sngl,0.3232042,90,bottom 25%,F,top 25%,0.4026692,1.4455742
16,girls,Sngl,0.3232042,91,mid 50%,F,top 25%,-0.129085,0.3711052
16,girls,Sngl,0.3232042,92,mid 50%,F,top 25%,-0.492781,0.3711052
16,girls,Sngl,0.3232042,94,bottom 25%,F,top 25%,0.0043222,1.0323172
16,girls,Sngl,0.3232042,95,mid 50%,F,top 25%,-0.939378,-0.620713
16,girls,Sngl,0.3232042,96,bottom 25%,F,top 25%,0.6107292,1.1149682
16,girls,Sngl,0.3232042,98,mid 50%,F,top 25%,1.0396082,0.5364082
16,girls,Sngl,0.3232042,99,bottom 25%,F,top 25%,-0.776109,0.6190592
16,girls,Sngl,0.3232042,100,bottom 25%,F,top 25%,0.8219882,1.1149682
16,girls,Sngl,0.3232042,101,mid 50%,F,top 25%,0.4781942,0.9496652
16,girls,Sngl,0.3232042,104,mid 50%,F,top 25%,-0.85267,0.4537562
16,girls,Sngl,0.3232042,105,mid 50%,F,top 25%,0.7472282,-1.281924
16,girls,Sngl,0.3232042,106,bottom 25%,F,top 25%,0.6787592,1.9414832
16,girls,Sngl,0.3232042,108,mid 50%,F,top 25%,-0.062088,1.3629222
16,girls,Sngl,0.3232042,111,mid 50%,F,top 25%,-0.062088,-0.538061
16,girls,Sngl,0.3232042,113,mid 50%,F,top 25%,-0.129085,0.8670142
16,girls,Sngl,0.3232042,116,mid 50%,F,top 25%,-0.85267,2.2720892
16,girls,Sngl,0.3232042,117,mid 50%,F,top 25%,-2.108644,0.0404992
16,girls,Sngl,0.3232042,119,mid 50%,F,top 25%,-0.699505,-0.620713
16,girls,Sngl,0.3232042,120,bottom 25%,F,top 25%,-0.265159,0.6190592
16,girls,Sngl,0.3232042,121,mid 50%,F,top 25%,-0.419801,1.2802712
16,girls,Sngl,0.3232042,122,mid 50%,F,top 25%,-0.939378,0.4537562
16,girls,Sngl,0.3232042,124,bottom 25%,F,top 25%,0.3280722,-0.042152
16,girls,Sngl,0.3232042,125,mid 50%,F,top 25%,0.3280722,0.6190592
16,girls,Sngl,0.3232042,127,mid 50%,F,top 25%,-1.962075,-0.620713
16,girls,Sngl,0.3232042,128,mid 50%,F,top 25%,0.3280722,0.8670142
16,girls,Sngl,0.3232042,129,mid 50%,F,top 25%,0.4781942,0.5364082
16,girls,Sngl,0.3232042,133,mid 50%,F,top 25%,-0.492781,-0.207455
16,girls,Sngl,0.3232042,134,top 25%,F,top 25%,-1.029067,-0.786016
16,girls,Sngl,0.3232042,135,mid 50%,F,top 25%,-0.062088,0.5364082
17,mixed,Mxd,-0.118244,2,mid 50%,F,mid 50%,-0.338842,0.7017112
17,mixed,Mxd,-0.118244,10,mid 50%,F,mid 50%,0.0735362,-0.45541
17,mixed,Mxd,-0.118244,11,mid 50%,F,mid 50%,-1.118624,-0.124804
17,mixed,Mxd,-0.118244,12,mid 50%,M,mid 50%,-0.939378,0.1231502
17,mixed,Mxd,-0.118244,13,mid 50%,F,mid 50%,-0.492781,-0.786016
17,mixed,Mxd,-0.118244,18,bottom 25%,F,mid 50%,1.4395322,0.9496652
17,mixed,Mxd,-0.118244,20,mid 50%,F,mid 50%,0.0043222,0.2884532
17,mixed,Mxd,-0.118244,22,bottom 25%,F,mid 50%,0.1340672,0.6190592
17,mixed,Mxd,-0.118244,25,mid 50%,F,mid 50%,-1.029067,-0.042152
17,mixed,Mxd,-0.118244,29,bottom 25%,M,mid 50%,0.0043222,0.4537562
17,mixed,Mxd,-0.118244,32,bottom 25%,M,mid 50%,-1.723882,-0.042152
17,mixed,Mxd,-0.118244,34,mid 50%,F,mid 50%,0.0043222,0.5364082
17,mixed,Mxd,-0.118244,35,mid 50%,F,mid 50%,-0.492781,0.5364082
17,mixed,Mxd,-0.118244,41,mid 50%,F,mid 50%,-0.265159,-0.042152
17,mixed,Mxd,-0.118244,42,mid 50%,M,mid 50%,-1.219486,-1.447227
17,mixed,Mxd,-0.118244,43,bottom 25%,F,mid 50%,0.8965662,0.6190592
17,mixed,Mxd,-0.118244,44,mid 50%,F,mid 50%,0.2613242,0.6190592
17,mixed,Mxd,-0.118244,46,mid 50%,F,mid 50%,-0.129085,-0.124804
17,mixed,Mxd,-0.118244,49,mid 50%,M,mid 50%,-1.335315,-2.686999
17,mixed,Mxd,-0.118244,55,mid 50%,F,mid 50%,0.7472282,0.6190592
17,mixed,Mxd,-0.118244,57,mid 50%,F,mid 50%,-0.776109,0.3711052
17,mixed,Mxd,-0.118244,58,mid 50%,F,mid 50%,1.1094382,0.9496652
17,mixed,Mxd,-0.118244,59,mid 50%,M,mid 50%,-1.335315,0.2058022
17,mixed,Mxd,-0.118244,60,bottom 25%,M,mid 50%,0.4026692,2.2720892
17,mixed,Mxd,-0.118244,62,top 25%,F,mid 50%,-0.338842,0.2884532
17,mixed,Mxd,-0.118244,64,bottom 25%,F,mid 50%,0.3280722,-0.042152
17,mixed,Mxd,-0.118244,67,mid 50%,F,mid 50%,-0.197611,-0.703364
17,mixed,Mxd,-0.118244,68,mid 50%,M,mid 50%,1.5061852,0.4537562
17,mixed,Mxd,-0.118244,69,mid 50%,F,mid 50%,0.4026692,-0.868667
17,mixed,Mxd,-0.118244,72,mid 50%,F,mid 50%,-0.197611,-0.45541
17,mixed,Mxd,-0.118244,73,top 25%,F,mid 50%,0.2613242,-1.943136
17,mixed,Mxd,-0.118244,78,mid 50%,F,mid 50%,-0.419801,-1.199273
17,mixed,Mxd,-0.118244,83,bottom 25%,F,mid 50%,-0.776109,-0.372758
17,mixed,Mxd,-0.118244,87,top 25%,F,mid 50%,-1.438662,-1.447227
17,mixed,Mxd,-0.118244,88,mid 50%,F,mid 50%,-2.108644,-0.951318
17,mixed,Mxd,-0.118244,95,top 25%,M,mid 50%,-0.419801,-1.695182
17,mixed,Mxd,-0.118244,99,mid 50%,F,mid 50%,-0.419801,-0.207455
17,mixed,Mxd,-0.118244,105,mid 50%,F,mid 50%,-0.062088,0.1231502
17,mixed,Mxd,-0.118244,106,mid 50%,F,mid 50%,-0.85267,-0.290107
17,mixed,Mxd,-0.118244,107,mid 50%,F,mid 50%,0.0735362,0.2058022
17,mixed,Mxd,-0.118244,108,mid 50%,F,mid 50%,0.2613242,0.2884532
17,mixed,Mxd,-0.118244,109,mid 50%,F,mid 50%,-0.338842,-0.868667
17,mixed,Mxd,-0.118244,110,mid 50%,M,mid 50%,-0.85267,-0.620713
17,mixed,Mxd,-0.118244,111,mid 50%,F,mid 50%,-0.699505,-0.290107
17,mixed,Mxd,-0.118244,112,mid 50%,F,mid 50%,-0.776109,0.1231502
17,mixed,Mxd,-0.118244,113,top 25%,M,mid 50%,-3.059543,-1.860484
17,mixed,Mxd,-0.118244,115,mid 50%,F,mid 50%,-0.492781,0.0404992
17,mixed,Mxd,-0.118244,117,bottom 25%,F,mid 50%,0.4026692,0.0404992
17,mixed,Mxd,-0.118244,118,bottom 25%,M,mid 50%,0.2613242,1.3629222
17,mixed,Mxd,-0.118244,122,bottom 25%,F,mid 50%,0.6107292,0.5364082
17,mixed,Mxd,-0.118244,125,mid 50%,F,mid 50%,1.0396082,0.4537562
17,mixed,Mxd,-0.118244,127,mid 50%,F,mid 50%,-1.836687,0.1231502
17,mixed,Mxd,-0.118244,128,bottom 25%,F,mid 50%,1.0396082,1.1149682
17,mixed,Mxd,-0.118244,129,mid 50%,F,mid 50%,-0.555112,0.7017112
17,mixed,Mxd,-0.118244,132,top 25%,F,mid 50%,-0.623051,-0.372758
17,mixed,Mxd,-0.118244,137,bottom 25%,M,mid 50%,-0.129085,1.6108772
17,mixed,Mxd,-0.118244,140,mid 50%,F,mid 50%,-0.623051,-0.620713
17,mixed,Mxd,-0.118244,142,bottom 25%,F,mid 50%,-0.338842,1.6108772
17,mixed,Mxd,-0.118244,144,bottom 25%,F,mid 50%,-0.939378,0.2058022
17,mixed,Mxd,-0.118244,146,mid 50%,M,mid 50%,-0.939378,-0.290107
17,mixed,Mxd,-0.118244,150,mid 50%,F,mid 50%,0.2613242,-0.951318
17,mixed,Mxd,-0.118244,152,bottom 25%,F,mid 50%,0.4026692,0.3711052
17,mixed,Mxd,-0.118244,155,bottom 25%,F,mid 50%,0.4026692,0.2884532
17,mixed,Mxd,-0.118244,158,mid 50%,F,mid 50%,1.1758492,-0.45541
17,mixed,Mxd,-0.118244,160,mid 50%,F,mid 50%,1.3101422,-0.868667
17,mixed,Mxd,-0.118244,161,mid 50%,F,mid 50%,0.7472282,0.0404992
17,mixed,Mxd,-0.118244,164,top 25%,F,mid 50%,-1.526653,-0.45541
17,mixed,Mxd,-0.118244,165,mid 50%,F,mid 50%,0.6787592,0.0404992
17,mixed,Mxd,-0.118244,168,bottom 25%,F,mid 50%,1.0396082,3.0159522
17,mixed,Mxd,-0.118244,169,mid 50%,F,mid 50%,-0.129085,-1.116621
17,mixed,Mxd,-0.118244,172,mid 50%,F,mid 50%,-0.623051,-0.620713
17,mixed,Mxd,-0.118244,173,top 25%,M,mid 50%,-1.62373,-2.025787
17,mixed,Mxd,-0.118244,174,bottom 25%,F,mid 50%,0.3280722,0.9496652
17,mixed,Mxd,-0.118244,176,mid 50%,M,mid 50%,-0.338842,-0.538061
17,mixed,Mxd,-0.118244,177,top 25%,M,mid 50%,-0.265159,-2.19109
17,mixed,Mxd,-0.118244,181,top 25%,F,mid 50%,-2.510121,-1.695182
17,mixed,Mxd,-0.118244,182,mid 50%,F,mid 50%,-0.85267,-0.786016
17,mixed,Mxd,-0.118244,184,mid 50%,F,mid 50%,-0.265159,-0.207455
17,mixed,Mxd,-0.118244,185,mid 50%,F,mid 50%,-0.419801,-0.207455
17,mixed,Mxd,-0.118244,186,mid 50%,F,mid 50%,0.3280722,2.2720892
17,mixed,Mxd,-0.118244,188,mid 50%,M,mid 50%,0.6107292,-0.124804
17,mixed,Mxd,-0.118244,191,mid 50%,M,mid 50%,-1.029067,-0.290107
17,mixed,Mxd,-0.118244,200,mid 50%,M,mid 50%,0.3280722,-0.538061
17,mixed,Mxd,-0.118244,204,mid 50%,F,mid 50%,-0.197611,-1.116621
17,mixed,Mxd,-0.118244,207,mid 50%,F,mid 50%,0.4026692,0.6190592
17,mixed,Mxd,-0.118244,214,mid 50%,F,mid 50%,0.5443412,-0.45541
17,mixed,Mxd,-0.118244,223,top 25%,F,mid 50%,-2.510121,-1.529879
17,mixed,Mxd,-0.118244,225,bottom 25%,M,mid 50%,1.1758492,1.8588312
17,mixed,Mxd,-0.118244,226,bottom 25%,F,mid 50%,0.1340672,1.0323172
17,mixed,Mxd,-0.118244,229,top 25%,M,mid 50%,-0.419801,-1.695182
17,mixed,Mxd,-0.118244,231,mid 50%,F,mid 50%,-0.555112,0.7017112
17,mixed,Mxd,-0.118244,232,bottom 25%,F,mid 50%,1.3101422,1.6935282
17,mixed,Mxd,-0.118244,234,bottom 25%,F,mid 50%,1.1758492,0.6190592
17,mixed,Mxd,-0.118244,235,mid 50%,F,mid 50%,-0.85267,-0.372758
17,mixed,Mxd,-0.118244,236,bottom 25%,F,mid 50%,0.8965662,-0.207455
17,mixed,Mxd,-0.118244,237,mid 50%,F,mid 50%,0.0735362,-0.703364
17,mixed,Mxd,-0.118244,243,mid 50%,F,mid 50%,-0.197611,-1.695182
17,mixed,Mxd,-0.118244,247,mid 50%,F,mid 50%,-0.555112,0.2058022
17,mixed,Mxd,-0.118244,249,mid 50%,F,mid 50%,-0.197611,-0.124804
17,mixed,Mxd,-0.118244,250,top 25%,F,mid 50%,-1.219486,-1.199273
17,mixed,Mxd,-0.118244,251,mid 50%,F,mid 50%,-1.526653,-0.538061
17,mixed,Mxd,-0.118244,256,mid 50%,F,mid 50%,0.8219882,1.3629222
17,mixed,Mxd,-0.118244,260,mid 50%,F,mid 50%,0.3280722,0.3711052
17,mixed,Mxd,-0.118244,261,top 25%,F,mid 50%,-2.510121,-1.777833
17,mixed,Mxd,-0.118244,263,top 25%,F,mid 50%,0.0735362,-2.356393
17,mixed,Mxd,-0.118244,264,mid 50%,F,mid 50%,-0.939378,-0.703364
17,mixed,Mxd,-0.118244,265,bottom 25%,F,mid 50%,-0.419801,0.3711052
17,mixed,Mxd,-0.118244,269,bottom 25%,F,mid 50%,1.3747412,1.6935282
17,mixed,Mxd,-0.118244,270,bottom 25%,M,mid 50%,0.5443412,1.1976192
17,mixed,Mxd,-0.118244,271,mid 50%,F,mid 50%,-1.335315,0.0404992
17,mixed,Mxd,-0.118244,273,mid 50%,M,mid 50%,-1.118624,-0.538061
17,mixed,Mxd,-0.118244,275,top 25%,F,mid 50%,-1.118624,-1.03397
18,girls,Sngl,0.1424362,1,mid 50%,F,mid 50%,0.0043222,0.3711052
18,girls,Sngl,0.1424362,6,top 25%,F,mid 50%,-0.062088,-0.620713
18,girls,Sngl,0.1424362,11,top 25%,F,mid 50%,-0.699505,-0.951318
18,girls,Sngl,0.1424362,12,mid 50%,F,mid 50%,0.2613242,0.1231502
18,girls,Sngl,0.1424362,14,mid 50%,F,mid 50%,-1.029067,0.7017112
18,girls,Sngl,0.1424362,21,mid 50%,F,mid 50%,-0.623051,0.4537562
18,girls,Sngl,0.1424362,22,mid 50%,F,mid 50%,-1.118624,-0.538061
18,girls,Sngl,0.1424362,25,mid 50%,F,mid 50%,1.4395322,0.2058022
18,girls,Sngl,0.1424362,26,mid 50%,F,mid 50%,-0.492781,-0.786016
18,girls,Sngl,0.1424362,36,mid 50%,F,mid 50%,-0.062088,0.8670142
18,girls,Sngl,0.1424362,38,mid 50%,F,mid 50%,1.6618062,-0.538061
18,girls,Sngl,0.1424362,40,mid 50%,F,mid 50%,-0.555112,-0.620713
18,girls,Sngl,0.1424362,43,bottom 25%,F,mid 50%,0.1941492,0.3711052
18,girls,Sngl,0.1424362,44,mid 50%,F,mid 50%,0.8965662,0.2884532
18,girls,Sngl,0.1424362,46,bottom 25%,F,mid 50%,1.4395322,0.5364082
18,girls,Sngl,0.1424362,47,bottom 25%,F,mid 50%,0.0043222,0.5364082
18,girls,Sngl,0.1424362,51,bottom 25%,F,mid 50%,0.0043222,0.6190592
18,girls,Sngl,0.1424362,53,mid 50%,F,mid 50%,0.5443412,-0.042152
18,girls,Sngl,0.1424362,55,mid 50%,F,mid 50%,-0.129085,0.4537562
18,girls,Sngl,0.1424362,56,mid 50%,F,mid 50%,-0.265159,0.0404992
18,girls,Sngl,0.1424362,58,mid 50%,F,mid 50%,0.6787592,0.6190592
18,girls,Sngl,0.1424362,59,mid 50%,F,mid 50%,-0.699505,-0.042152
18,girls,Sngl,0.1424362,61,mid 50%,F,mid 50%,-0.419801,1.1149682
18,girls,Sngl,0.1424362,62,bottom 25%,F,mid 50%,1.3747412,1.2802712
18,girls,Sngl,0.1424362,64,mid 50%,F,mid 50%,0.9675862,-0.124804
18,girls,Sngl,0.1424362,72,mid 50%,F,mid 50%,-1.438662,-0.620713
18,girls,Sngl,0.1424362,74,mid 50%,F,mid 50%,-1.029067,-0.372758
18,girls,Sngl,0.1424362,78,mid 50%,F,mid 50%,-0.623051,0.3711052
18,girls,Sngl,0.1424362,79,bottom 25%,F,mid 50%,-0.419801,0.9496652
18,girls,Sngl,0.1424362,85,bottom 25%,F,mid 50%,1.5061852,1.6108772
18,girls,Sngl,0.1424362,87,mid 50%,F,mid 50%,-0.265159,-0.620713
18,girls,Sngl,0.1424362,91,mid 50%,F,mid 50%,-0.265159,0.1231502
18,girls,Sngl,0.1424362,96,mid 50%,F,mid 50%,-0.129085,0.3711052
18,girls,Sngl,0.1424362,99,mid 50%,F,mid 50%,0.8219882,-1.447227
18,girls,Sngl,0.1424362,102,bottom 25%,F,mid 50%,1.4395322,1.9414832
18,girls,Sngl,0.1424362,108,mid 50%,F,mid 50%,-0.939378,1.1976192
18,girls,Sngl,0.1424362,112,bottom 25%,F,mid 50%,-0.129085,-0.372758
18,girls,Sngl,0.1424362,118,bottom 25%,F,mid 50%,0.6787592,0.3711052
18,girls,Sngl,0.1424362,119,bottom 25%,F,mid 50%,0.3280722,0.9496652
18,girls,Sngl,0.1424362,121,mid 50%,F,mid 50%,-0.129085,-0.042152
18,girls,Sngl,0.1424362,123,bottom 25%,F,mid 50%,0.7472282,0.2058022
18,girls,Sngl,0.1424362,125,bottom 25%,F,mid 50%,0.6787592,-0.042152
18,girls,Sngl,0.1424362,127,mid 50%,F,mid 50%,-0.492781,0.0404992
18,girls,Sngl,0.1424362,129,mid 50%,F,mid 50%,-0.699505,0.9496652
18,girls,Sngl,0.1424362,133,mid 50%,F,mid 50%,-1.118624,0.6190592
18,girls,Sngl,0.1424362,134,mid 50%,F,mid 50%,-0.197611,0.7843622
18,girls,Sngl,0.1424362,139,mid 50%,F,mid 50%,-0.699505,-1.03397
18,girls,Sngl,0.1424362,141,mid 50%,F,mid 50%,-0.492781,0.2884532
18,girls,Sngl,0.1424362,145,bottom 25%,F,mid 50%,2.2031212,1.6108772
18,girls,Sngl,0.1424362,152,mid 50%,F,mid 50%,-0.699505,-0.620713
18,girls,Sngl,0.1424362,153,mid 50%,F,mid 50%,-1.335315,0.0404992
18,girls,Sngl,0.1424362,157,mid 50%,F,mid 50%,-0.419801,0.5364082
18,girls,Sngl,0.1424362,161,mid 50%,F,mid 50%,-0.419801,-0.124804
18,girls,Sngl,0.1424362,164,bottom 25%,F,mid 50%,0.8219882,-0.45541
18,girls,Sngl,0.1424362,168,mid 50%,F,mid 50%,-0.129085,-0.620713
18,girls,Sngl,0.1424362,171,mid 50%,F,mid 50%,-0.776109,0.1231502
18,girls,Sngl,0.1424362,175,mid 50%,F,mid 50%,-0.129085,-0.868667
18,girls,Sngl,0.1424362,186,mid 50%,F,mid 50%,-1.723882,-0.290107
18,girls,Sngl,0.1424362,192,mid 50%,F,mid 50%,-0.699505,0.0404992
18,girls,Sngl,0.1424362,195,bottom 25%,F,mid 50%,1.2405332,-1.447227
18,girls,Sngl,0.1424362,198,mid 50%,F,mid 50%,0.4781942,-0.703364
18,girls,Sngl,0.1424362,200,mid 50%,F,mid 50%,-0.776109,-0.207455
18,girls,Sngl,0.1424362,201,mid 50%,F,mid 50%,-1.118624,0.5364082
18,girls,Sngl,0.1424362,204,bottom 25%,F,mid 50%,0.2613242,0.1231502
18,girls,Sngl,0.1424362,209,bottom 25%,F,mid 50%,0.4026692,0.4537562
18,girls,Sngl,0.1424362,211,bottom 25%,F,mid 50%,0.9675862,0.8670142
18,girls,Sngl,0.1424362,213,mid 50%,F,mid 50%,-0.338842,0.0404992
18,girls,Sngl,0.1424362,223,mid 50%,F,mid 50%,0.0043222,0.0404992
18,girls,Sngl,0.1424362,224,mid 50%,F,mid 50%,0.5443412,-0.042152
18,girls,Sngl,0.1424362,227,mid 50%,F,mid 50%,-0.265159,-0.372758
18,girls,Sngl,0.1424362,228,bottom 25%,F,mid 50%,-0.419801,0.5364082
18,girls,Sngl,0.1424362,235,bottom 25%,F,mid 50%,0.0043222,0.5364082
18,girls,Sngl,0.1424362,236,mid 50%,F,mid 50%,-1.335315,-0.620713
18,girls,Sngl,0.1424362,238,mid 50%,F,mid 50%,-0.555112,0.2884532
18,girls,Sngl,0.1424362,239,bottom 25%,F,mid 50%,0.0043222,0.7017112
18,girls,Sngl,0.1424362,242,mid 50%,F,mid 50%,-0.338842,0.1231502
18,girls,Sngl,0.1424362,243,bottom 25%,F,mid 50%,0.5443412,0.5364082
18,girls,Sngl,0.1424362,244,bottom 25%,F,mid 50%,0.6107292,0.6190592
18,girls,Sngl,0.1424362,251,bottom 25%,F,mid 50%,0.4026692,1.1149682
18,girls,Sngl,0.1424362,254,bottom 25%,F,mid 50%,-0.129085,0.7843622
18,girls,Sngl,0.1424362,255,mid 50%,F,mid 50%,0.0735362,-0.207455
18,girls,Sngl,0.1424362,259,mid 50%,F,mid 50%,0.0735362,0.3711052
18,girls,Sngl,0.1424362,260,mid 50%,F,mid 50%,0.0735362,-0.703364
18,girls,Sngl,0.1424362,265,mid 50%,F,mid 50%,0.8219882,0.7017112
18,girls,Sngl,0.1424362,269,mid 50%,F,mid 50%,-0.939378,-0.124804
18,girls,Sngl,0.1424362,275,mid 50%,F,mid 50%,0.2613242,-0.290107
18,girls,Sngl,0.1424362,277,bottom 25%,F,mid 50%,-0.129085,0.7843622
18,girls,Sngl,0.1424362,278,bottom 25%,F,mid 50%,0.9675862,1.1976192
18,girls,Sngl,0.1424362,281,bottom 25%,F,mid 50%,-0.85267,0.3711052
18,girls,Sngl,0.1424362,282,mid 50%,F,mid 50%,-1.029067,-0.372758
18,girls,Sngl,0.1424362,288,mid 50%,F,mid 50%,1.3101422,-0.042152
18,girls,Sngl,0.1424362,290,mid 50%,F,mid 50%,0.7472282,-1.529879
18,girls,Sngl,0.1424362,292,top 25%,F,mid 50%,-1.962075,-0.620713
18,girls,Sngl,0.1424362,294,mid 50%,F,mid 50%,0.4781942,0.3711052
18,girls,Sngl,0.1424362,298,top 25%,F,mid 50%,-0.129085,-0.538061
18,girls,Sngl,0.1424362,300,bottom 25%,F,mid 50%,1.2405332,-0.042152
18,girls,Sngl,0.1424362,301,mid 50%,F,mid 50%,-0.555112,-0.124804
18,girls,Sngl,0.1424362,302,mid 50%,F,mid 50%,-0.492781,-0.786016
18,girls,Sngl,0.1424362,303,bottom 25%,F,mid 50%,0.9675862,0.5364082
18,girls,Sngl,0.1424362,305,bottom 25%,F,mid 50%,1.4395322,1.2802712
18,girls,Sngl,0.1424362,312,mid 50%,F,mid 50%,0.3280722,-0.786016
18,girls,Sngl,0.1424362,313,bottom 25%,F,mid 50%,0.8219882,0.5364082
18,girls,Sngl,0.1424362,319,mid 50%,F,mid 50%,-0.776109,-0.372758
18,girls,Sngl,0.1424362,320,mid 50%,F,mid 50%,0.8965662,0.1231502
18,girls,Sngl,0.1424362,324,mid 50%,F,mid 50%,0.3280722,0.1231502
18,girls,Sngl,0.1424362,328,bottom 25%,F,mid 50%,1.0396082,0.8670142
18,girls,Sngl,0.1424362,330,mid 50%,F,mid 50%,-2.108644,0.2058022
18,girls,Sngl,0.1424362,335,mid 50%,F,mid 50%,0.3280722,0.4537562
18,girls,Sngl,0.1424362,336,mid 50%,F,mid 50%,-1.029067,-0.207455
18,girls,Sngl,0.1424362,338,mid 50%,F,mid 50%,0.0043222,0.2884532
18,girls,Sngl,0.1424362,340,bottom 25%,F,mid 50%,1.1758492,0.4537562
18,girls,Sngl,0.1424362,341,bottom 25%,F,mid 50%,-1.029067,0.4537562
18,girls,Sngl,0.1424362,342,mid 50%,F,mid 50%,0.6787592,0.3711052
19,mixed,Mxd,0.3846302,1,bottom 25%,M,top 25%,-0.338842,0.2058022
19,mixed,Mxd,0.3846302,4,bottom 25%,M,top 25%,0.2613242,0.8670142
19,mixed,Mxd,0.3846302,5,mid 50%,M,top 25%,-1.335315,-0.042152
19,mixed,Mxd,0.3846302,7,mid 50%,F,top 25%,-0.623051,1.1149682
19,mixed,Mxd,0.3846302,9,mid 50%,M,top 25%,-1.219486,-0.868667
19,mixed,Mxd,0.3846302,11,bottom 25%,F,top 25%,0.4026692,-0.207455
19,mixed,Mxd,0.3846302,12,bottom 25%,F,top 25%,0.0735362,0.8670142
19,mixed,Mxd,0.3846302,13,bottom 25%,F,top 25%,1.7348992,0.8670142
19,mixed,Mxd,0.3846302,15,mid 50%,M,top 25%,0.7472282,1.0323172
19,mixed,Mxd,0.3846302,19,mid 50%,M,top 25%,-0.776109,-1.199273
19,mixed,Mxd,0.3846302,20,bottom 25%,F,top 25%,1.5792202,0.7017112
19,mixed,Mxd,0.3846302,21,mid 50%,M,top 25%,-0.699505,-0.372758
19,mixed,Mxd,0.3846302,23,mid 50%,F,top 25%,-1.526653,0.2884532
19,mixed,Mxd,0.3846302,28,bottom 25%,F,top 25%,0.2613242,0.2884532
19,mixed,Mxd,0.3846302,29,mid 50%,M,top 25%,-0.699505,-0.372758
19,mixed,Mxd,0.3846302,30,bottom 25%,M,top 25%,1.6618062,1.3629222
19,mixed,Mxd,0.3846302,31,bottom 25%,M,top 25%,0.5443412,1.1149682
19,mixed,Mxd,0.3846302,33,mid 50%,M,top 25%,-0.197611,-0.45541
19,mixed,Mxd,0.3846302,34,mid 50%,F,top 25%,-0.197611,-0.124804
19,mixed,Mxd,0.3846302,35,mid 50%,F,top 25%,-0.776109,0.2058022
19,mixed,Mxd,0.3846302,36,bottom 25%,M,top 25%,-0.129085,0.1231502
19,mixed,Mxd,0.3846302,37,mid 50%,M,top 25%,0.4781942,1.0323172
19,mixed,Mxd,0.3846302,38,mid 50%,M,top 25%,0.4026692,-0.042152
19,mixed,Mxd,0.3846302,39,mid 50%,M,top 25%,-0.623051,-0.786016
19,mixed,Mxd,0.3846302,43,bottom 25%,M,top 25%,0.9675862,1.1149682
19,mixed,Mxd,0.3846302,44,mid 50%,F,top 25%,-0.623051,0.7843622
19,mixed,Mxd,0.3846302,46,mid 50%,M,top 25%,0.4026692,0.6190592
19,mixed,Mxd,0.3846302,51,mid 50%,M,top 25%,1.1094382,0.2058022
19,mixed,Mxd,0.3846302,52,mid 50%,F,top 25%,0.2613242,0.5364082
19,mixed,Mxd,0.3846302,54,bottom 25%,F,top 25%,0.0043222,1.1149682
19,mixed,Mxd,0.3846302,55,mid 50%,M,top 25%,0.5443412,0.9496652
19,mixed,Mxd,0.3846302,57,mid 50%,M,top 25%,-0.062088,0.2058022
19,mixed,Mxd,0.3846302,60,bottom 25%,F,top 25%,1.4395322,1.0323172
19,mixed,Mxd,0.3846302,61,mid 50%,M,top 25%,-0.623051,0.4537562
